section,section_id,section_sis_id,submitted,attempt,"4389967: Question 01
Which ChatBot(s) do you tend to use consistently and generally find helpful or useful for STA130?",1.0,"4489824: Question 01 (follow up)
If you answered ""Other"" above, which do you use (and perhaps why, if you'd like to share)?",1.0,"4421351: Question 02 (Week 02)
Which of these topics will your feedback address? And are your responses based on using ChatGPT or the STA130 custom NBLMChatBot?

""My feedback will be about my experience using a ChatBot for the purposes of...""

We're just looking for you to highlight particular aspects of your experience that stood out to you. The options here might not be perfect, but we're hoping they provide enough expressivity for you to give us feedback where it makes sense to you.
✌️🤞",1.0,"4389974: Question 03 (Accuracy)
Did the ChatBot provide helpful guidance and working code?",1.0,"4389979: Question 04 (Troubleshooting)
Is the ChatBot able to fix programming problemsin two or fewer prompts based on code error messages?",1.0,"4389982: Question 05 (Focus)
Was the scope of the responses of the ChatBot appropriately constrained and sufficientlytargetedon the desired information?",1.0,"4421439: Further comments or clarifications?
Feel free togive us any other details, clarifications, or additional feedback that you feel might be relevant or worth sharing!Any comments provided here will be reviewed and helpful for our ongoing evaluations of ChatBots in the STA130 context.
",1.0,n correct,n incorrect,score
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:58 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM,I prefer not use a ChatBot for STA130",0.0,did not answer other,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,idk,0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:46 UTC,1,ChatGPT (paid subscription),0.0,N/A,0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,More often than not,0.0,Sometimes,0.0,N/A,0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:44 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,More often than not,0.0,More often than not,0.0,Nope,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:36 UTC,1,ChatGPT (paid subscription),0.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:36 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,More often than not,0.0,More often than not,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:26 UTC,1,"ChatGPT (free tier),ChatGPT (paid subscription)",0.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Yes,0.0,More often than not,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:11 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,Feedback is about my experience using ChatGPT,0.0,More often than not,0.0,More often than not,0.0,Sometimes,0.0,N/A,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:11 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,N/A,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,"Yes,Feedback is about my experience using the STA130 custom NBLM ChatBot",0.0,My current view on ChatBots is as a faster alternative to using a google search. ,0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:10 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,"Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Yes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:10 UTC,1,"ChatGPT (free tier),Microsoft Copilot",0.0,"",0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,understanding\, explaining\, and improving Monte Hall code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Yes,0.0,More often than not,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:08 UTC,1,ChatGPT (free tier),1.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,More often than not,0.0,Sometimes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:05 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:08:02 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,More often than not,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:48 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,i like chatgpt and it can help me understand some concepts,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:42 UTC,1,ChatGPT (free tier),1.0,"",0.0,understanding and explaining Markovian ChatBot code,0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:36 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,Feedback is about my experience using the STA130 custom NBLM ChatBot,1.0,Yes,0.0,Yes,0.0,Yes,0.0,"N/A

 ",0.0,4,3,2.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:29 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,"Sometimes,More often than not",0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:02 UTC,1,ChatGPT (free tier),1.0,nice,0.0,Feedback is about my experience using the STA130 custom NBLM ChatBot,1.0,Sometimes,0.0,More often than not,0.0,No,1.0,ok,0.0,5,2,3.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:02 UTC,1,ChatGPT (free tier),1.0,I didn't answer other,0.0,Feedback is about my experience using ChatGPT,0.0,More often than not,0.0,Yes,0.0,Sometimes,0.0,Nope,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:07:01 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:06:55 UTC,1,ChatGPT (paid subscription),0.0,"",0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Sometimes,0.0,More often than not,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 18:06:51 UTC,1,"ChatGPT (free tier),ChatGPT (paid subscription)",0.0,"",0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week)",0.0,Yes,0.0,Yes,0.0,Sometimes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:06:41 UTC,1,ChatGPT (free tier),1.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:06:36 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,Sometimes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:06:26 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,More often than not,0.0,Sometimes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:05:57 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week)",0.0,More often than not,0.0,More often than not,0.0,Sometimes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:05:50 UTC,1,ChatGPT (free tier),1.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code",0.0,Yes,0.0,Sometimes,0.0,"Sometimes,Yes",0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:05:27 UTC,1,ChatGPT (free tier),1.0,"",0.0,"",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:05:19 UTC,1,"ChatGPT (free tier),Other",0.0,Google Gemini,0.0,"Feedback is about my experience using ChatGPT,managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week)",0.0,Sometimes,0.0,More often than not,0.0,Yes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:05:05 UTC,1,ChatGPT (paid subscription),0.0,N/ A,0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,More often than not,0.0,More often than not,0.0,N/a,0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:05:01 UTC,1,"ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:04:57 UTC,1,ChatGPT (paid subscription),0.0,"",0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:04:55 UTC,1,ChatGPT (free tier),1.0,"",0.0,"troubleshooting python errors (from last week probably relevant to every week\, tbh...)",0.0,Yes,0.0,Sometimes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:04:39 UTC,1,ChatGPT (paid subscription),0.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...)",0.0,More often than not,0.0,Yes,0.0,Yes,0.0,N/A,0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:04:24 UTC,1,ChatGPT (free tier),1.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code",0.0,Yes,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:03:41 UTC,1,"ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Sometimes,0.0,"",0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 18:02:38 UTC,1,ChatGPT (free tier),1.0,n/a,0.0,Feedback is about my experience using the STA130 custom NBLM ChatBot,1.0,Yes,0.0,Sometimes,0.0,Yes,0.0,n/a,0.0,4,3,2.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 16:15:01 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week)",0.0,Yes,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 15:49:08 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,"using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week)",0.0,More often than not,0.0,More often than not,0.0,More often than not,0.0,N/A,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 15:46:33 UTC,1,ChatGPT (free tier),1.0,/,0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,More often than not,0.0,/,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 15:24:31 UTC,1,"ChatGPT (free tier),ChatGPT (paid subscription)",0.0,N/A,0.0,"Feedback is about my experience using ChatGPT,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,More often than not,0.0,More often than not,0.0,N/A,0.0,2,5,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 15:06:16 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,More often than not,0.0,Yes,0.0,It is really useful. It is hard to understand the lecture and tut for beginner but ChatBot can solve this problem nicely.,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:31:40 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Sometimes,0.0,Sometimes,0.0,Keep using chatbots,0.0,3,4,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-09-16 14:28:01 UTC,1,ChatGPT (free tier),1.0,"",0.0,"understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:17:07 UTC,1,ChatGPT (paid subscription),0.0,N/A,0.0,"understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,More often than not,0.0,Yes,0.0,Sometimes,0.0,"I was finding it difficult to read the syntax of the code. When reading code, I essentially try to translate each character into a english word, then construct a sudo code sentence from that line. Using the chatbot to explain what the different brackets filter, was helpfulish but I needed to further prompt by giving different examples with the titanic dataset using different values to understand what changing each the input does. The chatbot was able to provide those examples that then allowed me to understand the code on a surface level. I had to still code myself to understand The chatbot was like a personal reddit or stackoverflow thread that would answer my questions instantly.",0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:15:12 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:14:37 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:12:22 UTC,1,STA130 Custom NotebookLM,0.0,N/A,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,"Yes,Feedback is about my experience using the STA130 custom NBLM ChatBot",0.0,The homework is repetitive when related to the chatbot and conversations. The part of the homework related to statistics is more concise.,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:12:03 UTC,1,ChatGPT (free tier),1.0,No.,0.0,"Feedback is about my experience using the STA130 custom NBLM ChatBot,Feedback is about my experience using ChatGPT",0.0,Yes,0.0,Sometimes,0.0,Yes,0.0,I think ChatBots is useful to study STA130.,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:11:31 UTC,1,ChatGPT (free tier),1.0,"",0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...)",0.0,Yes,0.0,Yes,0.0,Yes,0.0,"As I slowly build a structure for an efficient studying and learning method in my first year of university, the integration of chatbots seems relevant and modern to me. The usage of chatbots has helped me learn python ""on my own"" in a way, similarly to having a personal tutor.  ",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:11:20 UTC,1,ChatGPT (free tier),1.0,N/A,0.0,"Feedback is about my experience using ChatGPT,understanding\, explaining\, and improving Monte Hall code,understanding and explaining Markovian ChatBot code,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,n/a,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:10:50 UTC,1,ChatGPT (free tier),1.0,"",0.0,understanding and explaining Markovian ChatBot code,0.0,More often than not,0.0,Sometimes,0.0,More often than not,0.0,nothing else,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:10:36 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,More often than not,0.0,More often than not,0.0,Sometimes it says you reach daily limit ,0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:10:11 UTC,1,ChatGPT (paid subscription),0.0,NA,0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),managing missing values using df.dropna()\,del df['col']and df.shapeversus ""count"" in df.describe() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Sometimes,0.0,Sometimes,0.0,Sometimes,0.0,it's really a bit hard to catch up in class with no coding experience before,0.0,2,5,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:10:09 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using ChatGPT,0.0,Yes,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:10:06 UTC,1,ChatGPT (free tier),1.0,"",0.0,Feedback is about my experience using the STA130 custom NBLM ChatBot,1.0,Yes,0.0,Yes,0.0,Yes,0.0,"",0.0,4,3,2.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-09-16 14:09:59 UTC,1,ChatGPT (free tier),1.0,NA,0.0,"Feedback is about my experience using ChatGPT,troubleshooting python errors (from last week probably relevant to every week\, tbh...),using and understanding things like df.shape\, df.describe()\, df['column'].value_counts() (from last week),understanding and troubleshooting df.group_by(""col1"")[""col2""].describe() (from last week)",0.0,Yes,0.0,Yes,0.0,More often than not,0.0,"",0.0,3,4,1.0
