section,section_id,section_sis_id,submitted,attempt,"4644490: Question 01 (follow up)
If you answered ""Other"" above, which (and perhaps why, if you'd like to share)?",1.0,"4390110: Question 01
Which ChatBot(s) are you recently finding helpful or generally useful for STA130?",1.0,"4390111: Midway Question 02
What are ChatBots helpful for?",1.0,"4628513: Midway Question 05
Which of the following best characterizes your experience with the STA130 Custom NotebookLM ChatBot (STA130NBLMbot)?",1.0,"4390112: Midway Question 03
Which of the following do you think should continue to be a part of (or be added to) STA130?",1.0,"4390113: Midway Question 04
Would you be interested in seeing your preferred ChatBots in other STA courses beyond STA130?",1.0,"4628572: Midway Question 06
Now that you've seen half of the course, completed the midterm exam, and gotten a sense for what Prof. Scott is trying to do with everything in the course... which of the following would you say apply to you?",1.0,"4628721: Midway question 07
Are you worried about the fact that future STA courses are using R instead of Python?",1.0,"4390115: Further comments or clarifications?
Feel free togive us any other details, clarifications, or additional feedback that you feel might be relevant or worth sharing!Any comments provided here will be reviewed and helpful for our ongoing evaluations of ChatBots in the STA130 context (and perhaps beyond).",1.0,n correct,n incorrect,score
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-30 18:02:03 UTC,1,"","","ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'd prefer to have taken an easier R-based version of the course,I'm happy to be learning and building the python-oriented skills we're focussed on,I rely on ChatBots more than I previously did because of STA130,I have a higher opinion of ChatBots than I previously did because of STA130",0.0,Minimally,1.0,"",0.0,2,6,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-26 21:39:48 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam)",0.0,"I have not used the STA130NBLMbot,My other chatbot was fine or better for course related things and I prefer to use that instead of the STA130NBLMbot",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Minimally,1.0,N/A,0.0,4,4,3.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-26 20:40:27 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course",0.0,"The STA130NBLMbotwas not good for coding,The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,Yes,0.0,"I'm building proficiency in using ChatBots to support efficiency and productivity, and I appreciate the opportunity to do so",0.0,Moderately,0.0,"For question 6 I'm not allowed to choose multiple answers but i would say I'm feeling a combination of a lot of those statements. I am more efficient with chatbots and I would say my learning has been supported well by chatbots, but I also find I rely a bit more on AI now and I am a little nervous about that in the context of advancing into more difficult classes that don't rely on chatbots as much.",0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:10:55 UTC,1,"","","ChatGPT (free tier),ChatGPT (paid subscription)",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Reading and writing communication practice",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,ChatGPT helps a lot,0.0,2,6,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-28 19:49:33 UTC,1,"","",Microsoft Copilot,0.0,Explaining/Learning statistical concepts,0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,STA130 Custom NotebookLM,0.0,No,1.0,"I'm building proficiency in using ChatBots to support efficiency and productivity\, and I appreciate the opportunity to do so",0.0,Moderately,0.0,NA,0.0,2,6,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-24 15:10:24 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Understanding code,Learning to code",0.0,I have not used the STA130NBLMbot,1.0,A better Custom ChatBot,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Tremendously,0.0,no,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-27 00:17:51 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'd prefer to have taken an easier R-based version of the course,1.0,Tremendously,0.0,I don't have further comments yet.,0.0,4,4,3.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-24 17:58:49 UTC,1,"","","ChatGPT (free tier),Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Reading and writing communication practice",0.0,The STA130NBLMbotwas good for many course related questions,0.0,STA130 Custom NotebookLM,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Moderately,0.0,"",0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-25 14:49:32 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,Yes,0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Moderately,0.0,I don’t have any comment so far.,0.0,3,5,2.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 22:49:27 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam)",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM",0.0,Yes,0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,none,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-25 13:34:00 UTC,1,"","","ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM,A better Custom ChatBot",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Minimally,1.0,none,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-29 05:16:03 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Learning to code",0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'd prefer to have taken an easier R-based version of the course,I'm happy to be learning and building the python-oriented skills we're focussed on",0.0,Moderately,0.0,thankyou！,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-24 12:27:02 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well in the course",0.0,The STA130NBLMbotwas good for many course related questions,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,no thanks,0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-22 03:00:41 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Helping with writing",0.0,I have not used the STA130NBLMbot,1.0,STA130 Custom NotebookLM,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'd prefer to have taken an easier R-based version of the course,1.0,Tremendously,0.0,None,0.0,4,4,3.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:05:40 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Preparing for exams (such our midterm exam)",0.0,"The STA130NBLMbotwas not good for coding,The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the ""podcast"" feature of the STA130NBLMbot as a way to review material in the second half of the course",0.0,STA130 Custom NotebookLM,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,"",0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-24 18:23:15 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well in the course,Helping with writing",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,Yes,0.0,I have a higher opinion of ChatBots than I previously did because of STA130,0.0,Moderately,0.0,I hope all sta courses are taught in Python and use gpt X),0.0,4,4,3.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:07:01 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam)",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,No,1.0,I rely on ChatBots more than I previously did because of STA130,0.0,Moderately,0.0,"",0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-29 20:55:05 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Understanding code,Helping with writing",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Minimally,1.0,nothing,0.0,4,4,3.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:09:11 UTC,1,"","",ChatGPT (paid subscription),0.0,Understanding code,0.0,I have not used the STA130NBLMbot,1.0,A better Custom ChatBot,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,chatgpt is helping for understanding the code,0.0,2,6,1.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 18:09:58 UTC,1,"","",I prefer not use a ChatBot for STA130,0.0,Coding,1.0,I have not used the STA130NBLMbot,1.0,None of these: I don't think STA130 should have any ChatBots,0.0,No,1.0,I'd prefer to have taken an easier R-based version of the course,1.0,Minimally,1.0,"I dislike learning with Chatbots. Learning syntax may seem unrelated to Statistics, but I think it's still a good exercise in learning. Maybe in a job  (""real world"") we won't care, but this is school. It would be like living in a foreign country to work, and only using google translate. Not my favorite.",0.0,6,2,5.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:06:51 UTC,1,"","",ChatGPT (free tier),1.0,Coding,1.0,I have not used the STA130NBLMbot,1.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,No,1.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,Hehe,0.0,5,3,4.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-25 14:00:40 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Understanding code,Explaining/Learning statistical concepts,Helping with writing",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Tremendously,0.0,I know i can not fully depend on chatgpt or other chatbots but when it comes to homework I just put everything in it and get the result sorryTvT,0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:12:47 UTC,1,"","",Other (specify in the final question later if you wish),0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,My other chatbot was fine or better for course related things and I prefer to use that instead of the STA130NBLMbot,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,Yes,0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Tremendously,0.0,Claude 3.5 sonnet is better.,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:25:49 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,n/a,0.0,3,5,2.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:17:11 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam)",0.0,I have not used the STA130NBLMbot,1.0,A better Custom ChatBot,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,"",0.0,3,5,2.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:06:23 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,"",0.0,4,4,3.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-25 18:43:18 UTC,1,"","",ChatGPT (paid subscription),0.0,"Understanding code,Preparing for exams (such our midterm exam)",0.0,I plan to use the STA130NBLMbotmore in the second half of the course,0.0,"STA130 Custom NotebookLM,A better Custom ChatBot",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Tremendously,0.0,N/A,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 18:09:42 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Learning to code",0.0,"The STA130NBLMbotwas good for many course related questions,I plan to use the ""podcast"" feature of the STA130NBLMbot as a way to review material in the second half of the course",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,"",0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:08:46 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam)",0.0,I have not used the STA130NBLMbot,1.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,Yes,0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Tremendously,0.0,"",0.0,4,4,3.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:16:27 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Learning to code,Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam",0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,A better Custom ChatBot",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,nothing,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:08:30 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,The STA130NBLMbotwas not good for coding,0.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT,A better Custom ChatBot",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Minimally,1.0,None,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-28 21:27:46 UTC,1,"","","",0.0,"Coding,Understanding code,Explaining/Learning statistical concepts",0.0,The STA130NBLMbotwas good for many course related questions,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'd prefer to have taken an easier R-based version of the course,1.0,Tremendously,0.0,"",0.0,3,5,2.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:10:34 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course,Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbotwas not good for coding,The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,Yes,0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,"",0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-25 17:59:58 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam)",0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Tremendously,0.0,"",0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:04:32 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts",0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,STA130 Custom NotebookLM,0.0,Yes,0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,none,0.0,1,7,0.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-29 02:11:01 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Learning to code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Doing well in the course",0.0,"I have not used the STA130NBLMbot,I plan to use the STA130NBLMbotmore in the second half of the course",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,No,1.0,"I'd prefer to have taken an easier R-based version of the course,I'm happy to be learning and building the python-oriented skills we're focussed on",0.0,Moderately,0.0,"I think that the chatbots are useful, however, sometimes it feels as if I'm just throwing whatever it gives back to me onto the page, and forgetting it afterwards. ",0.0,3,5,2.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:06:19 UTC,1,"","",ChatGPT (paid subscription),0.0,"Coding,Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Helping with writing",0.0,I have not used the STA130NBLMbot,1.0,"""Paid subscription"" ChatBots\, like the ""not free version"" of ChatGPT",0.0,Yes,0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Tremendously,0.0,"",0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:12:40 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course",0.0,The STA130NBLMbotwas good for many course related questions,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Tremendously,0.0,ChatBots are great tools.,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-22 03:28:25 UTC,1,"","","ChatGPT (free tier),ChatGPT (paid subscription),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Learning to code,Preparing for exams (such our midterm exam)",0.0,The STA130NBLMbotwas good for many course related questions,0.0,STA130 Custom NotebookLM,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I'm happy to be learning and building the python-oriented skills we're focussed on,0.0,Moderately,0.0,"",0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-25 01:45:58 UTC,1,"","",ChatGPT (free tier),1.0,"Coding,Understanding code,Helping with writing",0.0,The STA130NBLMbotwas not good for coding,0.0,None of these: I don't think STA130 should have any ChatBots,0.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,"",0.0,Moderately,0.0,"",0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 23:51:56 UTC,1,"","","Microsoft Copilot,STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Explaining/Learning statistical concepts,Preparing for exams (such our midterm exam),Helping with writing,Reading and writing communication practice",0.0,"The STA130NBLMbotwas not good for coding,The STA130NBLMbotwas good for many course related questions,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,I plan to use the STA130NBLMbotmore in the second half of the course,My other chatbot was fine or better for course related things and I prefer to use that instead of the STA130NBLMbot",0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot,STA130 Custom NotebookLM,A better Custom ChatBot",0.0,Yes,0.0,"I'm building proficiency in using ChatBots to support efficiency and productivity, and I appreciate the opportunity to do so",0.0,Tremendously,0.0,None,0.0,1,7,0.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-21 14:11:04 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Preparing for exams (such our midterm exam),Doing well on exams (specifically our midterm exam),Doing well in the course",0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Minimally,1.0,No,0.0,3,5,2.0
STA130H1-F-LEC0101-20249,345972,STA130H1-F-LEC0101-20249,2024-10-25 12:33:38 UTC,1,"","",ChatGPT (free tier),1.0,Understanding code,0.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,A better Custom ChatBot,0.0,Yes,0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Moderately,0.0,"",0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-21 18:07:59 UTC,1,"","","ChatGPT (free tier),STA130 Custom NotebookLM",0.0,"Coding,Understanding code,Explaining/Learning statistical concepts",0.0,The STA130NBLMbotwas good for many course related questions,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,"Yes, but perhaps just for certain courses for certain purposes",0.0,I rely on ChatBots more than I previously did because of STA130,0.0,Moderately,0.0,no,0.0,2,6,1.0
STA130H1-F-LEC0201-20249,345979,STA130H1-F-LEC0201-20249,2024-10-22 03:44:39 UTC,1,"","",ChatGPT (free tier),1.0,Coding,1.0,The STA130NBLMbot was a valuable tool for preparing for the midterm exam,0.0,"""Vanilla"" ChatBots like ChatGPT or Microsoft Copilot",1.0,Yes,0.0,"I'm building proficiency in using ChatBots to support learning and understanding, and I appreciate the opportunity to do so",0.0,Moderately,0.0,"",0.0,4,4,3.0
